Property_ID,Price_KES,Location,Bedrooms,Bathrooms,Size_sqm,Scraped_Date,Date,USD_KES_Rate,CBR_Rate,Remittance_M_USD,CPI_Index
02 days ago121 Bed Apartment with En Suite in West,4000000,1 bedroom apartment for sale in Westlands,1.0,1.0,,2026-06-23,2026-06-23,129.404185,10,,
3 Bed Apartment with Swimming Pool at Mtito Andei ,13800000,Kilimani,3.0,3.0,138,2026-06-23,2026-06-23,129.404185,10,,
019 hours ago131 Bed Apartment with Swimming Pool ,7100000,"Westlands Area, Westlands",1.0,1.0,65,2026-06-23,2026-06-23,129.404185,10,,
0Yesterday153 Bed Apartment with En Suite at Siaya,12900000,Kileleshwa,3.0,3.0,136,2026-06-23,2026-06-23,129.404185,10,,
0Yesterday181 Bed Apartment with En Suite at Wood ,6500000,Kilimani,1.0,1.0,55,2026-06-23,2026-06-23,129.404185,10,,
0Yesterday182 Bed Apartment with En Suite at Wood ,9500000,Kilimani,2.0,2.0,102,2026-06-23,2026-06-23,129.404185,10,,
0Yesterday101 Bed Apartment with Swimming Pool at ,8800000,"Westlands Area, Westlands",1.0,1.0,69,2026-06-23,2026-06-23,129.404185,10,,
0Yesterday102 Bed Apartment with En Suite at Matun,16000000,"Westlands Area, Westlands",2.0,2.0,129,2026-06-23,2026-06-23,129.404185,10,,
0Yesterday20Furnished 1 Bed Apartment with En Suit,10000000,"Westlands Area, Westlands",1.0,2.0,76,2026-06-23,2026-06-23,129.404185,10,,
0Yesterday12Furnished 1 Bed Apartment with En Suit,10300000,"Westlands Area, Westlands",1.0,2.0,80,2026-06-23,2026-06-23,129.404185,10,,
0Yesterday202 Bed Apartment with En Suite at Ndemi,16000000,Kilimani,2.0,2.0,125,2026-06-23,2026-06-23,129.404185,10,,
0Yesterday203 Bed Apartment with En Suite at Ndemi,22000000,Kilimani,3.0,3.0,201,2026-06-23,2026-06-23,129.404185,10,,
0Yesterday202 Bed Apartment with En Suite at Riara,14000000,Lavington,2.0,2.0,130,2026-06-23,2026-06-23,129.404185,10,,
0Yesterday203 Bed Apartment with En Suite at Riara,17400000,Lavington,3.0,3.0,160,2026-06-23,2026-06-23,129.404185,10,,
0Yesterday162 Bed Apartment with En Suite at Wood ,11400000,Kilimani,2.0,2.0,91,2026-06-23,2026-06-23,129.404185,10,,
1 Bed Apartment with En Suite at Wood Avenue1 Bed ,7400000,Kilimani,1.0,1.0,74,2026-06-23,2026-06-23,129.404185,10,,
0Yesterday161 Bed Apartment with En Suite at Wood ,7400000,Kilimani,1.0,1.0,74,2026-06-23,2026-06-23,129.404185,10,,
0Yesterday171 Bed Apartment with En Suite at Turbo,6000000,Kilimani,1.0,1.0,56,2026-06-23,2026-06-23,129.404185,10,,
0Yesterday172 Bed Apartment with En Suite at Turbo,7000000,Kilimani,2.0,2.0,60,2026-06-23,2026-06-23,129.404185,10,,
0Yesterday192 Bed Apartment with En Suite at Mogot,11230000,"Westlands Area, Westlands",2.0,2.0,113,2026-06-23,2026-06-23,129.404185,10,,
023 hours ago73 Bed Apartment with En Suite in Kil,24000000,Kileleshwa,3.0,3.0,,2026-06-23,2026-06-23,129.404185,10,,
023 hours ago62 Bed Apartment with En Suite at Gen,22000000,"Westlands Area, Westlands",2.0,2.0,138,2026-06-23,2026-06-23,129.404185,10,,
023 hours ago62 Bed Apartment with En Suite in Kil,7000000,Kileleshwa,2.0,2.0,,2026-06-23,2026-06-23,129.404185,10,,
0Yesterday194 Bed Apartment with En Suite at Kinda,19800000,Kilimani,4.0,4.0,240,2026-06-23,2026-06-23,129.404185,10,,
0Yesterday51 Bed Apartment with En Suite in Laving,4000000,Lavington,1.0,1.0,,2026-06-23,2026-06-23,129.404185,10,,
0Yesterday193 Bed Apartment with En Suite at Othay,3000000,Kileleshwa,1.0,1.0,49,2026-06-23,2026-06-23,129.404185,10,,
3 Bed Apartment with En Suite at Siaya Road3 Bed A,12900000,Kileleshwa,3.0,3.0,136,2026-06-23,2026-06-23,129.404185,10,,
0Yesterday142 Bed Apartment with En Suite at Nyeri,16000000,Kileleshwa,2.0,2.0,125,2026-06-23,2026-06-23,129.404185,10,,
0Yesterday202 Bed Apartment with En Suite at Nyeri,9000000,Kileleshwa,2.0,2.0,90,2026-06-23,2026-06-23,129.404185,10,,
0Yesterday20Studio Apartment with Swimming Pool in,10000000,Studio Apartment with Swimming Pool in Kileleshwa,,1.0,49,2026-06-23,2026-06-23,129.404185,10,,
0Yesterday141 Bed Apartment with Swimming Pool in ,5200000,Kileleshwa,1.0,1.0,48,2026-06-23,2026-06-23,129.404185,10,,
0Yesterday202 Bed Apartment with En Suite at River,19000000,"Westlands Area, Westlands",2.0,2.0,124,2026-06-23,2026-06-23,129.404185,10,,
0Yesterday173 Bed Apartment with En Suite at Jaral,19500000,"Westlands Area, Westlands",3.0,3.0,152,2026-06-23,2026-06-23,129.404185,10,,
0Yesterday111 Bed Apartment with Swimming Pool at ,6500000,"Westlands Area, Westlands",1.0,1.0,63,2026-06-23,2026-06-23,129.404185,10,,
0Yesterday123 Bed Apartment with En Suite at Kinda,17000000,Kilimani,3.0,3.0,190,2026-06-23,2026-06-23,129.404185,10,,
023 hours ago41 Bed Apartment with En Suite in Lav,4000000,Lavington,1.0,1.0,,2026-06-23,2026-06-23,129.404185,10,,
0Yesterday152 Bed Apartment with En Suite at Siaya,9900000,Kileleshwa,2.0,2.0,105,2026-06-23,2026-06-23,129.404185,10,,
1 Bed Apartment with En Suite at Siaya Road1 Bed A,6200000,Kileleshwa,1.0,1.0,57,2026-06-23,2026-06-23,129.404185,10,,
2 Bed Apartment with En Suite at Hendred Avenue2 B,9800000,2 bedroom apartment for sale in Lavington along...,2.0,2.0,100,2026-06-23,2026-06-23,129.404185,10,,
1152 Bed Apartment with En Suite at Hendred Avenue,9800000,2 bedroom apartment for sale in Lavington along...,2.0,2.0,100,2026-06-23,2026-06-23,129.404185,10,,
02 days ago81 Bed Apartment with Swimming Pool at ,8900000,"Westlands Area, Westlands",1.0,1.0,89,2026-06-23,2026-06-23,129.404185,10,,
02 days ago162 Bed Apartment with Swimming Pool at,9800000,Kileleshwa,2.0,2.0,114,2026-06-23,2026-06-23,129.404185,10,,
12 days ago163 Bed Apartment with En Suite at Durh,15500000,Kileleshwa,3.0,3.0,155,2026-06-23,2026-06-23,129.404185,10,,
02 days ago151 Bed Apartment with Swimming Pool at,9800000,Kileleshwa,2.0,2.0,114,2026-06-23,2026-06-23,129.404185,10,,
02 days ago142 Bed Apartment with En Suite at Kind,10700000,Kilimani,2.0,2.0,,2026-06-23,2026-06-23,129.404185,10,,
01Studio Apartment with En Suite in Westlands Area,6200000,Studio Apartment with En Suite in Westlands Area,,1.0,48...,2026-06-23,2026-06-23,129.404185,10,,
02 days ago141 Bed Apartment with Swimming Pool in,7300000,"Riverside, Westlands",1.0,1.0,,2026-06-23,2026-06-23,129.404185,10,,
02 days ago121 Bed Apartment with Swimming Pool in,7600000,"Riverside, Westlands",1.0,1.0,,2026-06-23,2026-06-23,129.404185,10,,
02 days ago122 Bed Apartment with Swimming Pool in,11800000,"Riverside, Westlands",2.0,2.0,,2026-06-23,2026-06-23,129.404185,10,,
02 days ago182 Bed Apartment with En Suite at Vihi,10400000,Kileleshwa,2.0,2.0,110,2026-06-23,2026-06-23,129.404185,10,,
02 days ago192 Bed Apartment with En Suite at Vihi,12500000,Kileleshwa,2.0,2.0,128,2026-06-23,2026-06-23,129.404185,10,,
02 days ago191 Bed Apartment with Swimming Pool in,7900000,"Riverside, Westlands",1.0,1.0,,2026-06-23,2026-06-23,129.404185,10,,
02 days ago192 Bed Apartment with Swimming Pool in,15200000,"Riverside, Westlands",2.0,3.0,,2026-06-23,2026-06-23,129.404185,10,,
02 days ago183 Bed Apartment with Swimming Pool in,23300000,"Riverside, Westlands",3.0,4.0,,2026-06-23,2026-06-23,129.404185,10,,
02 days ago102 Bed Apartment with En Suite in West,13800000,"Westlands Area, Westlands",2.0,2.0,108,2026-06-23,2026-06-23,129.404185,10,,
0Yesterday182 Bed Apartment with En Suite at Githu,11500000,Kileleshwa,2.0,2.0,120,2026-06-23,2026-06-23,129.404185,10,,
0Yesterday152 Bed Apartment with En Suite at Ngong,10500000,Kilimani,2.0,2.0,80,2026-06-23,2026-06-23,129.404185,10,,
2 Bed Apartment with En Suite at Ngong Rd2 Bed Apa,10500000,Kilimani,2.0,2.0,80,2026-06-23,2026-06-23,129.404185,10,,
0Yesterday132 Bed Apartment with En Suite in Lavin,11200000,Lavington,2.0,2.0,,2026-06-23,2026-06-23,129.404185,10,,
0Yesterday113 Bed Apartment with Swimming Pool in ,21000000,"Riverside, Westlands",3.0,4.0,,2026-06-23,2026-06-23,129.404185,10,,
3 Bed Apartment with Swimming Pool in Riverside3 B,21000000,"Riverside, Westlands",3.0,4.0,,2026-06-23,2026-06-23,129.404185,10,,
0Yesterday151 Bed Apartment with En Suite at Siaya,6200000,Kileleshwa,1.0,1.0,57,2026-06-23,2026-06-23,129.404185,10,,
0Yesterday112 Bed Apartment with Swimming Pool in ,10000000,"Riverside, Westlands",2.0,2.0,,2026-06-23,2026-06-23,129.404185,10,,
02 days ago202 Bed Apartment with En Suite at Kiri,7800000,Kilimani,2.0,2.0,81,2026-06-23,2026-06-23,129.404185,10,,
02 days ago203 Bed Apartment with En Suite at Elda,19000000,"Westlands Area, Westlands",3.0,3.0,178,2026-06-23,2026-06-23,129.404185,10,,
02 days ago132 Bed Apartment with En Suite at Kind,11500000,Kilimani,2.0,2.0,100,2026-06-23,2026-06-23,129.404185,10,,
02 days ago192 Bed Apartment with En Suite at Geor,10700000,Kilimani,2.0,2.0,102,2026-06-23,2026-06-23,129.404185,10,,
02 days ago142 Bed Apartment with En Suite at Geor,10700000,Kilimani,2.0,2.0,48...,2026-06-23,2026-06-23,129.404185,10,,
02 days ago62 Bed Apartment with En Suite at Ngong,8500000,"Westlands Area, Westlands",2.0,2.0,85,2026-06-23,2026-06-23,129.404185,10,,
0Yesterday111 Bed Apartment with En Suite in Kilel,4000000,Kileleshwa,1.0,1.0,,2026-06-23,2026-06-23,129.404185,10,,
019 hours ago20Studio Apartment with Swimming Pool,1960000,"Lower Kabete, Westlands",,1.0,,2026-06-23,2026-06-23,129.404185,10,,
023 hours ago132 Bed Apartment with En Suite at Ge,23000000,"Westlands Area, Westlands",2.0,2.0,220,2026-06-23,2026-06-23,129.404185,10,,
023 hours ago191 Bed Apartment with Swimming Pool ,5800000,Kileleshwa,1.0,1.0,58,2026-06-23,2026-06-23,129.404185,10,,
021 hours ago162 Bed Apartment with En Suite at Mu,16000000,"Riverside, Westlands",2.0,2.0,113,2026-06-23,2026-06-23,129.404185,10,,
021 hours ago132 Bed Apartment with En Suite in We,7500000,"Westlands Area, Westlands",2.0,2.0,,2026-06-23,2026-06-23,129.404185,10,,
021 hours ago82 Bed Apartment with En Suite in Wes,7000000,"Westlands Area, Westlands",2.0,2.0,,2026-06-23,2026-06-23,129.404185,10,,
021 hours ago131 Bed Apartment with En Suite in We,4500000,"Westlands Area, Westlands",1.0,1.0,,2026-06-23,2026-06-23,129.404185,10,,
021 hours ago71 Bed Apartment with En Suite in Wes,4000000,"Westlands Area, Westlands",1.0,1.0,,2026-06-23,2026-06-23,129.404185,10,,
021 hours ago111 Bed Apartment with Swimming Pool ,6900000,"Westlands Area, Westlands",1.0,1.0,67,2026-06-23,2026-06-23,129.404185,10,,
020 hours ago111 Bed Apartment with Swimming Pool ,8500000,"Westlands Area, Westlands",1.0,1.0,83,2026-06-23,2026-06-23,129.404185,10,,
020 hours ago71 Bed Apartment with En Suite in Wes,4000000,"Westlands Area, Westlands",1.0,1.0,,2026-06-23,2026-06-23,129.404185,10,,
020 hours ago112 Bed Apartment with En Suite at Mu,10500000,"Westlands Area, Westlands",2.0,2.0,105,2026-06-23,2026-06-23,129.404185,10,,
020 hours ago82 Bed Apartment with En Suite in Wes,7000000,"Westlands Area, Westlands",2.0,2.0,,2026-06-23,2026-06-23,129.404185,10,,
020 hours ago201 Bed Apartment with Swimming Pool ,6600000,Lavington,1.0,1.0,66,2026-06-23,2026-06-23,129.404185,10,,
022 hours ago52 Bed Apartment with En Suite in Kil,6000000,Kileleshwa,2.0,2.0,,2026-06-23,2026-06-23,129.404185,10,,
020 hours ago203 Bed Apartment with En Suite at Ki,13800000,Lavington,3.0,3.0,138,2026-06-23,2026-06-23,129.404185,10,,
022 hours ago63 Bed Apartment with En Suite in Kil,9000000,Kileleshwa,3.0,3.0,,2026-06-23,2026-06-23,129.404185,10,,
022 hours ago134 Bed Apartment with En Suite in Ki,13000000,Kileleshwa,4.0,5.0,,2026-06-23,2026-06-23,129.404185,10,,
022 hours ago43 Bed Apartment with En Suite in Lav,10500000,Lavington,3.0,3.0,,2026-06-23,2026-06-23,129.404185,10,,
022 hours ago71 Bed Apartment with En Suite in Lav,4000000,Lavington,1.0,1.0,,2026-06-23,2026-06-23,129.404185,10,,
019 hours ago71 Bed Apartment with En Suite in Wes,4000000,"Westlands Area, Westlands",1.0,1.0,,2026-06-23,2026-06-23,129.404185,10,,
019 hours ago51 Bed Apartment with Swimming Pool i,7900000,"Westlands Area, Westlands",1.0,1.0,71,2026-06-23,2026-06-23,129.404185,10,,
019 hours ago101 Bed Apartment with Swimming Pool ,6500000,"Westlands Area, Westlands",1.0,1.0,57,2026-06-23,2026-06-23,129.404185,10,,
1173 Bed Apartment with En Suite in Lavington3 Bed,13600000,Lavington,3.0,3.0,,2026-06-23,2026-06-23,129.404185,10,,
021 hours ago194 Bed Apartment with En Suite in We,17900000,"Westlands Area, Westlands",4.0,4.0,,2026-06-23,2026-06-23,129.404185,10,,
020 hours ago203 Bed Apartment with En Suite in La,10000000,3 bedroom apartment for sale in Lavington,3.0,2.0,,2026-06-23,2026-06-23,129.404185,10,,
021 hours ago162 Bed Apartment with En Suite at Ri,16000000,"Riverside, Westlands",2.0,2.0,113,2026-06-23,2026-06-23,129.404185,10,,
021 hours ago83 Bed Apartment with En Suite in Wes,11000000,"Westlands Area, Westlands",3.0,3.0,,2026-06-23,2026-06-23,129.404185,10,,
020 hours ago203 Bed Apartment with En Suite in Ki,10000000,3 bedroom apartment for sale in Kileleshwa,3.0,2.0,,2026-06-23,2026-06-23,129.404185,10,,
020 hours ago143 Bed Apartment with En Suite at Ra,14600000,"Westlands Area, Westlands",3.0,3.0,149,2026-06-23,2026-06-23,129.404185,10,,
020 hours ago63 Bed Apartment with En Suite in Kil,40000000,Kileleshwa,3.0,3.0,,2026-06-23,2026-06-23,129.404185,10,,
020 hours ago141 Bed Apartment with Swimming Pool ,5150000,"Westlands Area, Westlands",1.0,1.0,49,2026-06-23,2026-06-23,129.404185,10,,
020 hours ago145 Bed Apartment with En Suite in Ki,65000000,5 bedroom Duplex in Kilimani,5.0,6.0,,2026-06-23,2026-06-23,129.404185,10,,
022 hours ago121 Bed Apartment with Gym in Riversi,8000000,"Riverside, Westlands",1.0,1.0,68,2026-06-23,2026-06-23,129.404185,10,,
021 hours ago172 Bed Apartment with En Suite in We,7000000,"Westlands Area, Westlands",2.0,2.0,,2026-06-23,2026-06-23,129.404185,10,,
023 hours ago82 Bed Apartment with En Suite in Kil,19000000,Kileleshwa,2.0,2.0,,2026-06-23,2026-06-23,129.404185,10,,
021 hours ago161 Bed Apartment with Swimming Pool ,10900000,"Riverside, Westlands",1.0,1.0,78,2026-06-23,2026-06-23,129.404185,10,,
021 hours ago152 Bed Apartment with En Suite at Mu,13780000,"Westlands Area, Westlands",2.0,2.0,92,2026-06-23,2026-06-23,129.404185,10,,
023 hours ago203 Bed Apartment with En Suite at Br,26000000,"Brookside, Westlands",3.0,4.0,175,2026-06-23,2026-06-23,129.404185,10,,
023 hours ago81 Bed Apartment with En Suite in Kil,4000000,Kileleshwa,1.0,1.0,,2026-06-23,2026-06-23,129.404185,10,,
023 hours ago172 Bed Apartment with En Suite at Ri,14900000,Lavington,2.0,2.0,109,2026-06-23,2026-06-23,129.404185,10,,
022 hours ago17Studio Apartment with En Suite in W,6700000,Studio Apartment with En Suite in Westlands Area,,1.0,41,2026-06-23,2026-06-23,129.404185,10,,
023 hours ago121 Bed Apartment with En Suite in We,4000000,1 bedroom apartment for sale in Westlands,1.0,1.0,,2026-06-23,2026-06-23,129.404185,10,,
023 hours ago132 Bed Apartment with En Suite in We,7500000,"Westlands Area, Westlands",2.0,2.0,,2026-06-23,2026-06-23,129.404185,10,,
02 days ago162 Bed Apartment with En Suite in Kile,7000000,Kileleshwa,2.0,2.0,,2026-06-23,2026-06-23,129.404185,10,,
022 hours ago182 Bed Apartment with En Suite at Vi,12800000,Kileleshwa,2.0,2.0,136,2026-06-23,2026-06-23,129.404185,10,,
022 hours ago81 Bed Apartment with Swimming Pool a,11000000,"Westlands Area, Westlands",1.0,1.0,78,2026-06-23,2026-06-23,129.404185,10,,
022 hours ago81 Bed Apartment with En Suite at Wes,13000000,"Westlands Area, Westlands",1.0,1.0,88,2026-06-23,2026-06-23,129.404185,10,,
022 hours ago162 Bed Apartment with En Suite at Mv,15200000,"Westlands Area, Westlands",2.0,2.0,145,2026-06-23,2026-06-23,129.404185,10,,
022 hours ago121 Bed Apartment with Swimming Pool ,13000000,Kilimani,4.0,4.0,136,2026-06-23,2026-06-23,129.404185,10,,
022 hours ago101 Bed Apartment with Swimming Pool ,6400000,"Westlands Area, Westlands",1.0,1.0,52,2026-06-23,2026-06-23,129.404185,10,,
021 hours ago61 Bed Apartment with Swimming Pool a,5500000,Lavington,1.0,1.0,50,2026-06-23,2026-06-23,129.404185,10,,
021 hours ago62 Bed Apartment with Swimming Pool a,8500000,"Westlands Area, Westlands",2.0,2.0,85,2026-06-23,2026-06-23,129.404185,10,,
021 hours ago91 Bed Apartment with Swimming Pool a,4500000,"Westlands Area, Westlands",1.0,1.0,42,2026-06-23,2026-06-23,129.404185,10,,
021 hours ago103 Bed Apartment with En Suite in La,10500000,Lavington,3.0,3.0,,2026-06-23,2026-06-23,129.404185,10,,
021 hours ago142 Bed Apartment with En Suite at Mu,14000000,"Westlands Area, Westlands",2.0,2.0,94,2026-06-23,2026-06-23,129.404185,10,,
021 hours ago142 Bed Apartment with En Suite at Ny,20000000,Kileleshwa,2.0,2.0,160,2026-06-23,2026-06-23,129.404185,10,,
064 Bed Apartment with Lift in Parklands4 Bed Apar,68000000,"Parklands, Westlands",4.0,4.0,,2026-06-23,2026-06-23,129.404185,10,,
4 Bed Apartment with Lift in Parklands4 Bed Apartm,68000000,"Parklands, Westlands",4.0,4.0,,2026-06-23,2026-06-23,129.404185,10,,
021 hours ago142 Bed Apartment with En Suite at Of,18000000,Kileleshwa,2.0,2.0,138,2026-06-23,2026-06-23,129.404185,10,,
021 hours ago111 Bed Apartment with En Suite in We,4000000,"Westlands Area, Westlands",1.0,1.0,,2026-06-23,2026-06-23,129.404185,10,,
021 hours ago182 Bed Apartment with En Suite at Mu,14300000,"Westlands Area, Westlands",2.0,2.0,96,2026-06-23,2026-06-23,129.404185,10,,
021 hours ago201 Bed Apartment with Swimming Pool ,7500000,"Westlands Area, Westlands",1.0,1.0,58,2026-06-23,2026-06-23,129.404185,10,,
022 hours ago163 Bed Apartment with En Suite in Ki,9000000,Kilimani,3.0,3.0,,2026-06-23,2026-06-23,129.404185,10,,
022 hours ago153 Bed Apartment with En Suite in Ki,10500000,Kilimani,3.0,3.0,,2026-06-23,2026-06-23,129.404185,10,,
022 hours ago112 Bed Apartment with En Suite in Ki,6000000,Kilimani,2.0,2.0,,2026-06-23,2026-06-23,129.404185,10,,
022 hours ago111 Bed Apartment with En Suite in Ki,3000000,Kilimani,1.0,1.0,,2026-06-23,2026-06-23,129.404185,10,,
022 hours ago194 Bed Apartment with En Suite in We,17900000,"Westlands Area, Westlands",4.0,4.0,,2026-06-23,2026-06-23,129.404185,10,,
021 hours ago191 Bed Apartment with Swimming Pool ,6800000,Kilimani,1.0,1.0,65,2026-06-23,2026-06-23,129.404185,10,,
022 hours ago104 Bed Apartment with En Suite in Ki,13000000,Kilimani,4.0,4.0,,2026-06-23,2026-06-23,129.404185,10,,
0183 Bed Apartment with En Suite at Mbaazi Road3 B,13600000,Lavington,3.0,3.0,110,2026-06-23,2026-06-23,129.404185,10,,
1172 Bed Apartment with Swimming Pool in Rhapta Ro,13000000,Luxurious apartments in Westlands for sale,2.0,,,2026-06-23,2026-06-23,129.404185,10,,
0132 Bed Apartment with En Suite at Kileleshwa2 Be,10500000,Kileleshwa,2.0,2.0,115,2026-06-23,2026-06-23,129.404185,10,,
0173 Bed Apartment with En Suite at Phase 23 Bed A,18000000,Langata,32.0,2.0,,2026-06-23,2026-06-23,129.404185,10,,
1203 Bed Apartment with En Suite in General Mathen,32000000,"General Mathenge, Westlands",3.0,3.0,,2026-06-23,2026-06-23,129.404185,10,,
1112 Bed Apartment with En Suite in Parklands2 Bed,19000000,"Parklands, Westlands",2.0,2.0,,2026-06-23,2026-06-23,129.404185,10,,
2103 Bed Apartment with En Suite in Parklands3 Bed,16500000,"Parklands, Westlands",3.0,2.0,,2026-06-23,2026-06-23,129.404185,10,,
2 Bed Apartment with En Suite at Hatheru Road2 Bed,11000000,Lavington,2.0,2.0,,2026-06-23,2026-06-23,129.404185,10,,
0132 Bed Apartment with En Suite at Hatheru Road2 ,11000000,Lavington,2.0,2.0,,2026-06-23,2026-06-23,129.404185,10,,
3 Bed Apartment with En Suite at Phase 23 Bed Apar,18000000,Langata,32.0,2.0,,2026-06-23,2026-06-23,129.404185,10,,
Furnished Studio Apartment with Swimming Pool in M,7800000,Nairobi,,,,2026-06-23,2026-06-23,129.404185,10,,
2 Bed Apartment with Parking at Near Uon Stella Aw,14000000,Kilimani,2.0,1.0,,2026-06-23,2026-06-23,129.404185,10,,
0162 Bed Apartment with Parking at Near Uon Stella,14000000,Kilimani,2.0,1.0,,2026-06-23,2026-06-23,129.404185,10,,
0173 Bed Apartment with En Suite in Riverside3 Bed,37000000,"Riverside, Westlands",3.0,4.0,,2026-06-23,2026-06-23,129.404185,10,,
3 Bed Apartment with En Suite at 6Th Parklands Ave,37900000,"Parklands, Westlands",36.0,3.0,,2026-06-23,2026-06-23,129.404185,10,,
2203 Bed Apartment with En Suite at 6Th Parklands ,37900000,"Parklands, Westlands",36.0,3.0,,2026-06-23,2026-06-23,129.404185,10,,
114Serviced 2 Bed Apartment with En Suite in Lavin,9500000,Lavington,2.0,3.0,,2026-06-23,2026-06-23,129.404185,10,,
09Furnished Studio Apartment with Swimming Pool in,7800000,Nairobi,,,,2026-06-23,2026-06-23,129.404185,10,,
142 Bed Apartment in Parklands2 Bed Apartment in P,11000000,"Parklands, Westlands",2.0,2.0,,2026-06-23,2026-06-23,129.404185,10,,
274 Bed Apartment with En Suite in Westlands Area4,76000000,"Westlands Area, Westlands",4.0,5.0,,2026-06-23,2026-06-23,129.404185,10,,
083 Bed Apartment in Parklands3 Bed Apartment in P,20000000,"Parklands, Westlands",3.0,3.0,,2026-06-23,2026-06-23,129.404185,10,,
3 Bed Apartment with Swimming Pool in State House3,26000000,Nairobi,3.0,3.0,,2026-06-23,2026-06-23,129.404185,10,,
0203 Bed Apartment with Swimming Pool in State Hou,26000000,Nairobi,3.0,3.0,,2026-06-23,2026-06-23,129.404185,10,,
1191 Bed Apartment with Gym in Kilimani1 Bed Apart,7000000,Kilimani,1.0,1.0,,2026-06-23,2026-06-23,129.404185,10,,
0203 Bed Apartment with En Suite at Kileleshwa3 Be,26000000,Kileleshwa,3.0,3.0,184,2026-06-23,2026-06-23,129.404185,10,,
4 Bed Apartment with En Suite at 4Th Parklands4 Be,18500000,"Parklands, Westlands",44.0,5.0,,2026-06-23,2026-06-23,129.404185,10,,
2204 Bed Apartment with En Suite at 4Th Parklands4,18500000,"Parklands, Westlands",44.0,5.0,,2026-06-23,2026-06-23,129.404185,10,,
3 Bed Apartment with En Suite at Fourways Junction,14300000,Nairobi,3.0,2.0,108,2026-06-23,2026-06-23,129.404185,10,,
1203 Bed Apartment with En Suite at Fourways Junct,6500000,Kilimani,3.0,1.0,50,2026-06-23,2026-06-23,129.404185,10,,
8 Bed Apartment with En Suite in Spring Valley8 Be,125000000,"Spring Valley, Westlands",8.0,9.0,,2026-06-23,2026-06-23,129.404185,10,,
2208 Bed Apartment with En Suite in Spring Valley8,125000000,"Spring Valley, Westlands",8.0,9.0,,2026-06-23,2026-06-23,129.404185,10,,
2 Bed Apartment with En Suite at Lavington2 Bed Ap,15000000,Lavington,2.0,2.0,,2026-06-23,2026-06-23,129.404185,10,,
0202 Bed Apartment with En Suite at Lavington2 Bed,15000000,Lavington,2.0,2.0,,2026-06-23,2026-06-23,129.404185,10,,
0174 Bed Apartment with Swimming Pool in Kileleshw,24500000,Kileleshwa,4.0,4.0,270,2026-06-23,2026-06-23,129.404185,10,,
Studio Apartment with Gym at Thika RoadStudio Apar,1750000,Studio Apartment with Gym at Thika Road,,1.0,,2026-06-23,2026-06-23,129.404185,10,,
520Studio Apartment with Gym at Thika RoadStudio A,1750000,Studio Apartment with Gym at Thika Road,,1.0,,2026-06-23,2026-06-23,129.404185,10,,
1204 Bed Apartment with En Suite in Parklands4 Bed,125000000,"Spring Valley, Westlands",8.0,9.0,270,2026-06-23,2026-06-23,129.404185,10,,
0204 Bed Apartment with En Suite in Parklands4 Bed,22000000,"Parklands, Westlands",4.0,4.0,,2026-06-23,2026-06-23,129.404185,10,,
073 Bed Apartment with Swimming Pool in Kileleshwa,18000000,Kileleshwa,3.0,,,2026-06-23,2026-06-23,129.404185,10,,
0171 Bed Apartment with Swimming Pool at Next To W,5100000,"Westlands Area, Westlands",1.0,1.0,,2026-06-23,2026-06-23,129.404185,10,,
0103 Bed Apartment with En Suite in Mombasa Road3 ,7800000,"Westlands Area, Westlands",1.0,1.0,55,2026-06-23,2026-06-23,129.404185,10,,
091 Bed Apartment with Gym in Lavington1 Bed Apart,6500000,"🏠1-bedroom apartment for sale in Lavington, Ke...",1.0,1.0,,2026-06-23,2026-06-23,129.404185,10,,
4 Bed Apartment with En Suite at Mogotio Road4 Bed,24000000,"Westlands Area, Westlands",4.0,5.0,,2026-06-23,2026-06-23,129.404185,10,,
2154 Bed Apartment with En Suite at Mogotio Road4 ,24000000,"Westlands Area, Westlands",4.0,5.0,,2026-06-23,2026-06-23,129.404185,10,,
3 Bed Apartment with Swimming Pool at Peponi Road3,42000000,"Westlands Area, Westlands",3.0,3.0,,2026-06-23,2026-06-23,129.404185,10,,
4103 Bed Apartment with Swimming Pool at Peponi Ro,42000000,"Westlands Area, Westlands",3.0,3.0,,2026-06-23,2026-06-23,129.404185,10,,
0143 Bed Apartment with En Suite at Kilimani3 Bed ,25000000,Kilimani,3.0,3.0,180,2026-06-23,2026-06-23,129.404185,10,,
1 Bed Apartment with Swimming Pool at Mirema1 Bed ,3300000,Thika Road,1.0,1.0,,2026-06-23,2026-06-23,129.404185,10,,
1 Bed Apartment with En Suite at Mixed-Use Develop,30000000,"Westlands Area, Westlands",1.0,2.0,,2026-06-23,2026-06-23,129.404185,10,,
0171 Bed Apartment with En Suite at Mixed-Use Deve,30000000,"Westlands Area, Westlands",1.0,2.0,,2026-06-23,2026-06-23,129.404185,10,,
1 Bed Apartment with Swimming Pool at George Padmo,8550000,Kilimani,1.0,1.0,,2026-06-23,2026-06-23,129.404185,10,,
0111 Bed Apartment with Swimming Pool at George Pa,8550000,Kilimani,1.0,1.0,,2026-06-23,2026-06-23,129.404185,10,,
3 Bed Apartment with Swimming Pool at Elegyo Road3,28000000,Kilimani,3.0,4.0,,2026-06-23,2026-06-23,129.404185,10,,
0203 Bed Apartment with Swimming Pool at Elegyo Ro,28000000,Kilimani,3.0,4.0,,2026-06-23,2026-06-23,129.404185,10,,
